z_m,T_K,u_m_per_s,rho_kg_per_m3,X_C2H4,X_O2,X_N2,X_H2O,X_CO,X_CO2,X_H2,X_OH,X_H,X_O,X_C2H2,X_CH4,X_C3H3,X_C4H2,X_C4H4,X_C6H6,X_C6H5,X_C7H8,X_C10H8,X_C10H7,X_C12H8,X_C14H10,X_C16H10,X_C18H10
0.00375,671.5234539209974,0.04954108885962354,0.4814031051539911,0.6315716450096549,1.0661216209441303e-07,0.20249633276710088,0.06957526578147309,0.02927820522928292,0.018170582062698705,0.029483777751839167,1.544919254051725e-14,6.404081250375491e-13,3.3408808265620133e-18,0.01627637709426196,0.001332257208790112,9.508344610971899e-08,0.0006720755082068371,8.775319146563351e-05,0.0002390329335374523,3.030185212053871e-13,8.812571242144537e-06,1.4211496103959052e-05,2.880661866391846e-13,1.202000470215106e-05,3.919429752144326e-06,3.838613366339734e-06,1.027579318724491e-05
0.0038125,693.6503541211666,0.04745823512809268,0.465884027032394,0.6127338154911198,1.1479073461988365e-07,0.2147144569645584,0.0711244683541592,0.031038743512118525,0.019482189671889954,0.030165652154983676,2.12694599294636e-14,1.06316120886107e-12,5.1267947465815485e-18,0.017339973301183795,0.0014069461046791706,1.0462969058910147e-07,0.0007341270366231388,9.663909449970336e-05,0.0002656016403616327,4.119900688698506e-13,9.898626904332287e-06,1.624971075964837e-05,2.8769207902201123e-13,1.3885080229064747e-05,4.595110130897509e-06,4.544700168223808e-06,1.217489361419368e-05
0.003875,716.2252843862958,0.0451981120305922,0.45105804145652034,0.5937226664206352,1.2346320692943862e-07,0.22705858076030777,0.07267114553167141,0.032816359160475976,0.02081660022942075,0.030838110341061056,3.132451943345512e-14,1.814712880952636e-12,7.71241107910577e-18,0.018415652908661415,0.0014820865910198878,1.1525422264640896e-07,0.0007981461840542894,0.00010587061468779097,0.00029339581809153945,5.626312886789715e-13,1.104511830248969e-05,1.843459960617442e-05,3.023690863225571e-13,1.5902335488249104e-05,5.3355255824386435e-06,5.32523477603815e-06,1.42752360515809e-05
0.0039375,739.2212446965115,0.04275682360856953,0.4369036747365513,0.5745917242264483,1.3268142042337574e-07,0.23949327963844086,0.07421178833091725,0.03460594811406324,0.02216908931665932,0.031500898753025565,4.8990695351388866e-14,3.150964654784415e-12,1.122436180782619e-17,0.019499954672698026,0.0015574817397159128,1.2725674578914316e-07,0.0008638435880601139,0.000115403557086669,0.0003222744418993459,7.682455364909759e-13,1.2245971476314485e-05,2.0754923459566107e-05,3.449912489782454e-13,1.8061948666533654e-05,6.1375297053169595e-06,6.177389312742615e-06,1.656907310222362e-05
0.004,762.6114482924371,0.04013125320331375,0.42339750755246014,0.5553922631037983,1.4250573951778854e-07,0.25198452848564196,0.0757432203135106,0.03640262547913482,0.023535050269058555,0.03215382057218896,7.863571917113646e-14,5.5296644110338375e-12,1.571032571179655e-17,0.02058957132630283,0.0016329455584459497,1.4104901294347082e-07,0.0009309261294962085,0.00012519208144996978,0.00035208798346812297,1.043935736774594e-12,1.3494502160959651e-05,2.3197441537051274e-05,4.316187858617872e-13,2.035172380647292e-05,6.996779147707862e-06,7.096849466683688e-06,1.9044544650705812e-05
0.0040625,786.3692248715946,0.03731902375300846,0.4105148993651233,0.5361730152922588,1.5300564128911191e-07,0.2644999035390962,0.07726258727247974,0.03820175305430144,0.02491003540680259,0.032796729839410226,1.2497384749826027e-13,9.809521570687979e-12,2.1209854246643914e-17,0.021681370610616434,0.0017083036352264365,1.5719159414402348e-07,0.0009991015423611472,0.00013518953185921538,0.00038268150505509904,1.4078740534499236e-12,1.4783569971914786e-05,2.574728783574388e-05,5.846132544287678e-13,2.2757465564414825e-05,7.90786972677181e-06,8.077959100293994e-06,2.1686071525825453e-05
0.004125,810.4679469684482,0.03431846022951976,0.3982305584262315,0.5169799504926237,1.642601838480271e-07,0.277008738873692,0.07876734355763453,0.03999896004540123,0.026289789754534974,0.0334295260034609,1.9321802595636367e-13,1.7677478265590888e-11,2.793740766951371e-17,0.02277241102233375,0.0017833935462642971,1.7644168396157525e-07,0.0010680825367952538,0.0001453491971845191,0.0004138975528360003,1.885576322649019e-12,1.610572800519184e-05,2.838836619112101e-05,8.396386304032273e-13,2.5263393425585728e-05,8.864499245046691e-06,9.113910473017084e-06,2.4474880810650284e-05
0.0041875,834.8809793764024,0.03112855401716005,0.3865189846748315,0.497856117860537,1.7635814879664548e-07,0.2894822410553131,0.08025523599985034,0.041790157581322915,0.027670277667217802,0.03405214888878561,2.9100905411986154e-13,3.253105456735289e-11,3.652498202897895e-17,0.023859952884427077,0.0018580650564499399,1.9981546895197366e-07,0.0011375904093064754,0.000155624988567001,0.0004455787748641099,2.518690656044392e-12,1.7453362155615657e-05,3.1103744555890016e-05,1.259892348424202e-12,2.7852573749719817e-05,9.859644607415819e-06,1.019696675904424e-05,2.738962157492903e-05
0.00425,859.5816495272015,0.02774892897154149,0.3753548092410054,0.47884154439367144,1.893980681205489e-07,0.3018935658879223,0.08172428623481957,0.04357154767893221,0.02904770288975262,0.034664574068848236,4.318298829281082e-13,6.124036685651368e-11,4.8246988609793645e-17,0.02494146535286083,0.0019321801375799033,2.2867017908668443e-07,0.001207358140790664,0.0001659720241795142,0.00047757020792197724,3.380767306122329e-12,1.8818815351042987e-05,3.3876031681935225e-05,1.9623208370229645e-12,3.050735015990644e-05,1.088574080400477e-05,1.1318703207706506e-05,3.0407025477759027e-05
0.0043125,884.5432359181781,0.02417980889142493,0.36471305063592163,0.4599731837133336,2.0348829054802062e-07,0.31421786135280594,0.08317277208792706,0.045339627320665724,0.030418522651980685,0.035266808626844136,6.396477139196889e-13,1.1757559348721032e-10,6.522359065230059e-17,0.026014629948700456,0.002005612827137247,2.648132241792131e-07,0.0012771330055818977,0.00017634711449293763,0.0005097211943608466,4.605503819224196e-12,2.019449276072854e-05,3.668772282320359e-05,3.16312772903599e-12,3.3209755775498594e-05,1.1934850035884066e-05,1.2470253955623042e-05,3.350256540814253e-05
